t,t0,treatment_period,yit,country,category_group,x_temp
16679,0,0,1909481,bulgaria,fossil,62.624
16679,0,0,679740,bulgaria,nuclear,62.624
16679,0,0,499098,bulgaria,renewable_ex_nuclear,62.624
16679,0,0,2498031,czech_republic,fossil,57.918
16679,0,0,1468801,czech_republic,nuclear,57.918
16679,0,0,857990,czech_republic,renewable_ex_nuclear,57.918
16679,0,0,559534,denmark,fossil,56.788
16679,0,0,863385,denmark,renewable_ex_nuclear,56.788
16679,0,0,612491,estonia,fossil,55.677
16679,0,0,77643,estonia,renewable_ex_nuclear,55.677
16679,0,0,776612,finland,fossil,55.402
16679,0,0,1528914,finland,nuclear,55.402
16679,0,0,116238,finland,other,55.402
16679,0,0,1706622,finland,renewable_ex_nuclear,55.402
16679,0,0,1741498,france,fossil,57.352
16679,0,0,26354104,france,nuclear,57.352
16679,0,0,5333598,france,renewable_ex_nuclear,57.352
16679,0,0,18680857.75,germany,fossil,57.788
16679,0,0,6303950.25,germany,nuclear,57.788
16679,0,0,3249554.75,germany,other,57.788
16679,0,0,12302234,germany,renewable_ex_nuclear,57.788
16679,0,0,2053206,greece,fossil,76.411
16679,0,0,779067,greece,renewable_ex_nuclear,76.411
16679,0,0,760957,hungary,fossil,63.561
16679,0,0,1139602.75,hungary,nuclear,63.561
16679,0,0,47253.5,hungary,other,63.561
16679,0,0,136059,hungary,renewable_ex_nuclear,63.561
16679,0,0,164130,latvia,fossil,NA
16679,0,0,43529,latvia,other,NA
16679,0,0,81031,latvia,renewable_ex_nuclear,NA
16679,0,0,183476,lithuania,fossil,55.962
16679,0,0,9322,lithuania,other,55.962
16679,0,0,196345,lithuania,renewable_ex_nuclear,55.962
16679,0,0,19538.5,luxembourg,fossil,54.985
16679,0,0,20679.25,luxembourg,renewable_ex_nuclear,54.985
16679,0,0,4051771.5,netherlands,fossil,56.345
16679,0,0,299182.25,netherlands,nuclear,56.345
16679,0,0,2650183.75,netherlands,other,56.345
16679,0,0,130724.5,netherlands,renewable_ex_nuclear,56.345
16679,0,0,201895,norway,fossil,53.547
16679,0,0,38094,norway,other,53.547
16679,0,0,9360415,norway,renewable_ex_nuclear,53.547
16679,0,0,9599379,poland,fossil,58.528
16679,0,0,842721,poland,renewable_ex_nuclear,58.528
16679,0,0,1925492,portugal,fossil,68.77
16679,0,0,27792,portugal,other,68.77
16679,0,0,1359574,portugal,renewable_ex_nuclear,68.77
16679,0,0,2104070,romania,fossil,67.981
16679,0,0,853743,romania,nuclear,67.981
16679,0,0,1404332,romania,renewable_ex_nuclear,67.981
16679,0,0,219016,slovakia,fossil,61.638
16679,0,0,1099364,slovakia,nuclear,61.638
16679,0,0,187203,slovakia,other,61.638
16679,0,0,259583,slovakia,renewable_ex_nuclear,61.638
16679,0,0,311830,slovenia,fossil,59.317
16679,0,0,430403,slovenia,nuclear,59.317
16679,0,0,345311,slovenia,renewable_ex_nuclear,59.317
16679,0,0,7338986,spain,fossil,67.674
16679,0,0,4212716,spain,nuclear,67.674
16679,0,0,51131,spain,other,67.674
16679,0,0,5748020,spain,renewable_ex_nuclear,67.674
16709,0,0,742502.75,austria,fossil,49.939
16709,0,0,417577.75,austria,other,49.939
16709,0,0,2317125,austria,renewable_ex_nuclear,49.939
16709,0,0,2015107,belgium,fossil,50.295
16709,0,0,1722059,belgium,nuclear,50.295
16709,0,0,358307,belgium,other,50.295
16709,0,0,685761,belgium,renewable_ex_nuclear,50.295
16709,0,0,1836034,bulgaria,fossil,48.571
16709,0,0,703753,bulgaria,nuclear,48.571
16709,0,0,515694,bulgaria,renewable_ex_nuclear,48.571
16709,0,0,3091469,czech_republic,fossil,47.551
16709,0,0,1579194,czech_republic,nuclear,47.551
16709,0,0,828682,czech_republic,renewable_ex_nuclear,47.551
16709,0,0,813537,denmark,fossil,49.518
16709,0,0,794012,denmark,renewable_ex_nuclear,49.518
16709,0,0,559801,estonia,fossil,43.387
16709,0,0,80531,estonia,renewable_ex_nuclear,43.387
16709,0,0,1153438,finland,fossil,43.034
16709,0,0,1710306,finland,nuclear,43.034
16709,0,0,124174,finland,other,43.034
16709,0,0,1797096,finland,renewable_ex_nuclear,43.034
16709,0,0,3073650,france,fossil,51.865
16709,0,0,28626427,france,nuclear,51.865
16709,0,0,5133118,france,renewable_ex_nuclear,51.865
16709,0,0,20973503.5,germany,fossil,47.45
16709,0,0,5608077,germany,nuclear,47.45
16709,0,0,3144652,germany,other,47.45
16709,0,0,9836488,germany,renewable_ex_nuclear,47.45
16709,0,0,1878617,greece,fossil,65.675
16709,0,0,712707,greece,renewable_ex_nuclear,65.675
16709,0,0,731020.5,hungary,fossil,50.209
16709,0,0,1175466.75,hungary,nuclear,50.209
16709,0,0,57197,hungary,other,50.209
16709,0,0,119202,hungary,renewable_ex_nuclear,50.209
16709,0,0,250950,latvia,fossil,NA
16709,0,0,52364,latvia,other,NA
16709,0,0,88077,latvia,renewable_ex_nuclear,NA
16709,0,0,169054,lithuania,fossil,41.192
16709,0,0,9186,lithuania,other,41.192
16709,0,0,158099,lithuania,renewable_ex_nuclear,41.192
16709,0,0,29346.25,luxembourg,fossil,48.115
16709,0,0,12031.75,luxembourg,renewable_ex_nuclear,48.115
16709,0,0,4499194.5,netherlands,fossil,50.444
16709,0,0,301918,netherlands,nuclear,50.444
16709,0,0,2649632.5,netherlands,other,50.444
16709,0,0,88295.5,netherlands,renewable_ex_nuclear,50.444
16709,0,0,193040,norway,fossil,44.327
16709,0,0,35688,norway,other,44.327
16709,0,0,9756011,norway,renewable_ex_nuclear,44.327
16709,0,0,9922710,poland,fossil,44.96
16709,0,0,818038,poland,renewable_ex_nuclear,44.96
16709,0,0,1854893,portugal,fossil,65.36
16709,0,0,25234,portugal,other,65.36
16709,0,0,2017163,portugal,renewable_ex_nuclear,65.36
16709,0,0,2142246,romania,fossil,52.42
16709,0,0,871742,romania,nuclear,52.42
16709,0,0,1614342,romania,renewable_ex_nuclear,52.42
16709,0,0,235121,slovakia,fossil,49.957
16709,0,0,935305,slovakia,nuclear,49.957
16709,0,0,209215,slovakia,other,49.957
16709,0,0,243324,slovakia,renewable_ex_nuclear,49.957
16709,0,0,286640,slovenia,fossil,50.142
16709,0,0,433217,slovenia,nuclear,50.142
16709,0,0,428711,slovenia,renewable_ex_nuclear,50.142
16709,0,0,6847528,spain,fossil,59.458
16709,0,0,3431991,spain,nuclear,59.458
16709,0,0,53494,spain,other,59.458
16709,0,0,6251564,spain,renewable_ex_nuclear,59.458
16740,0,0,934631.25,austria,fossil,47.403
16740,0,0,2731435,austria,other,47.403
16740,0,0,2197117.5,austria,renewable_ex_nuclear,47.403
16740,0,0,2192636,belgium,fossil,49.872
16740,0,0,1885636,belgium,nuclear,49.872
16740,0,0,361839,belgium,other,49.872
16740,0,0,990418,belgium,renewable_ex_nuclear,49.872
16740,0,0,1350523,bulgaria,fossil,44.3
16740,0,0,985051,bulgaria,nuclear,44.3
16740,0,0,321770,bulgaria,renewable_ex_nuclear,44.3
16740,0,0,3234551,czech_republic,fossil,44.764
16740,0,0,1574727,czech_republic,nuclear,44.764
16740,0,0,870169,czech_republic,renewable_ex_nuclear,44.764
16740,0,0,1109086,denmark,fossil,45.096
16740,0,0,1014937,denmark,renewable_ex_nuclear,45.096
16740,0,0,565598,estonia,fossil,40.926
16740,0,0,96043,estonia,renewable_ex_nuclear,40.926
16740,0,0,1226579,finland,fossil,41.053
16740,0,0,1684299,finland,nuclear,41.053
16740,0,0,119804,finland,other,41.053
16740,0,0,1799868,finland,renewable_ex_nuclear,41.053
16740,0,0,3845725,france,fossil,51.132
16740,0,0,30707730,france,nuclear,51.132
16740,0,0,5992077,france,renewable_ex_nuclear,51.132
16740,0,0,17857989.75,germany,fossil,45.689
16740,0,0,6459340.25,germany,nuclear,45.689
16740,0,0,2855846.75,germany,other,45.689
16740,0,0,15016970.5,germany,renewable_ex_nuclear,45.689
16740,0,0,2059355,greece,fossil,60.426
16740,0,0,735342,greece,renewable_ex_nuclear,60.426
16740,0,0,976364,hungary,fossil,44.832
16740,0,0,951394.5,hungary,nuclear,44.832
16740,0,0,54713.5,hungary,other,44.832
16740,0,0,123051.25,hungary,renewable_ex_nuclear,44.832
16740,0,0,327611,latvia,fossil,NA
16740,0,0,56208,latvia,other,NA
16740,0,0,106999,latvia,renewable_ex_nuclear,NA
16740,0,0,108697,lithuania,fossil,38.914
16740,0,0,8482,lithuania,other,38.914
16740,0,0,217758,lithuania,renewable_ex_nuclear,38.914
16740,0,0,31334.75,luxembourg,fossil,45.695
16740,0,0,23187.5,luxembourg,renewable_ex_nuclear,45.695
16740,0,0,4269758.25,netherlands,fossil,50.107
16740,0,0,302508.5,netherlands,nuclear,50.107
16740,0,0,2780817.5,netherlands,other,50.107
16740,0,0,229442.75,netherlands,renewable_ex_nuclear,50.107
16740,0,0,199510,norway,fossil,37.126
16740,0,0,20119,norway,other,37.126
16740,0,0,11073325,norway,renewable_ex_nuclear,37.126
16740,0,0,9692310,poland,fossil,41.655
16740,0,0,1385566,poland,renewable_ex_nuclear,41.655
16740,0,0,1756087,portugal,fossil,60.416
16740,0,0,25241,portugal,other,60.416
16740,0,0,1771891,portugal,renewable_ex_nuclear,60.416
16740,0,0,2445259,romania,fossil,47.638
16740,0,0,873094,romania,nuclear,47.638
16740,0,0,1610325,romania,renewable_ex_nuclear,47.638
16740,0,0,251964,slovakia,fossil,46.141
16740,0,0,1132402,slovakia,nuclear,46.141
16740,0,0,238965,slovakia,other,46.141
16740,0,0,279684,slovakia,renewable_ex_nuclear,46.141
16740,0,0,337640,slovenia,fossil,43.78
16740,0,0,434226,slovenia,nuclear,43.78
16740,0,0,257163,slovenia,renewable_ex_nuclear,43.78
16740,0,0,7588906,spain,fossil,52.956
16740,0,0,3437950,spain,nuclear,52.956
16740,0,0,49569,spain,other,52.956
16740,0,0,6416259,spain,renewable_ex_nuclear,52.956
16770,0,0,918105.25,austria,fossil,38.928
16770,0,0,547180.5,austria,other,38.928
16770,0,0,2073795.75,austria,renewable_ex_nuclear,38.928
16770,0,0,1945048,belgium,fossil,49.274
16770,0,0,2274911,belgium,nuclear,49.274
16770,0,0,354698,belgium,other,49.274
16770,0,0,1138639,belgium,renewable_ex_nuclear,49.274
16770,0,0,2211452,bulgaria,fossil,34.6
16770,0,0,1330284,bulgaria,nuclear,34.6
16770,0,0,458659,bulgaria,renewable_ex_nuclear,34.6
16770,0,0,3383955,czech_republic,fossil,41.683
16770,0,0,1679826,czech_republic,nuclear,41.683
16770,0,0,838572,czech_republic,renewable_ex_nuclear,41.683
16770,0,0,1118722,denmark,fossil,43.408
16770,0,0,1510166,denmark,renewable_ex_nuclear,43.408
16770,0,0,548502,estonia,fossil,37.689
16770,0,0,117127,estonia,renewable_ex_nuclear,37.689
16770,0,0,1342162,finland,fossil,37.006
16770,0,0,1792977,finland,nuclear,37.006
16770,0,0,136045,finland,other,37.006
16770,0,0,2076922,finland,renewable_ex_nuclear,37.006
16770,0,0,3522980,france,fossil,48.591
16770,0,0,34977938,france,nuclear,48.591
16770,0,0,6222079,france,renewable_ex_nuclear,48.591
16770,0,0,17164650.25,germany,fossil,44.274
16770,0,0,6710354,germany,nuclear,44.274
16770,0,0,2585740.5,germany,other,44.274
16770,0,0,15868357.25,germany,renewable_ex_nuclear,44.274
16770,0,0,2729766,greece,fossil,50.283
16770,0,0,685344,greece,renewable_ex_nuclear,50.283
16770,0,0,932826.5,hungary,fossil,37.167
16770,0,0,1189189.25,hungary,nuclear,37.167
16770,0,0,64426,hungary,other,37.167
16770,0,0,112113.5,hungary,renewable_ex_nuclear,37.167
16770,0,0,242484,latvia,fossil,NA
16770,0,0,60731,latvia,other,NA
16770,0,0,163680,latvia,renewable_ex_nuclear,NA
16770,0,0,142658,lithuania,fossil,34.265
16770,0,0,9065,lithuania,other,34.265
16770,0,0,273059,lithuania,renewable_ex_nuclear,34.265
16770,0,0,32185,luxembourg,fossil,44.595
16770,0,0,26274.5,luxembourg,renewable_ex_nuclear,44.595
16770,0,0,4639291.5,netherlands,fossil,49.215
16770,0,0,316251.25,netherlands,nuclear,49.215
16770,0,0,2793361,netherlands,other,49.215
16770,0,0,217491.5,netherlands,renewable_ex_nuclear,49.215
16770,0,0,241333,norway,fossil,34.9
16770,0,0,2450,norway,other,34.9
16770,0,0,11924885,norway,renewable_ex_nuclear,34.9
16770,0,0,9926448,poland,fossil,40.014
16770,0,0,1721436,poland,renewable_ex_nuclear,40.014
16770,0,0,1716281,portugal,fossil,56.317
16770,0,0,27329,portugal,other,56.317
16770,0,0,1977716,portugal,renewable_ex_nuclear,56.317
16770,0,0,2531340,romania,fossil,39.402
16770,0,0,906982,romania,nuclear,39.402
16770,0,0,1607691,romania,renewable_ex_nuclear,39.402
16770,0,0,290114,slovakia,fossil,37.787
16770,0,0,1226215,slovakia,nuclear,37.787
16770,0,0,263929,slovakia,other,37.787
16770,0,0,319409,slovakia,renewable_ex_nuclear,37.787
16770,0,0,370920,slovenia,fossil,36.475
16770,0,0,448858,slovenia,nuclear,36.475
16770,0,0,193236,slovenia,renewable_ex_nuclear,36.475
16770,0,0,8075660,spain,fossil,47.572
16770,0,0,4228007,spain,nuclear,47.572
16770,0,0,50472,spain,other,47.572
16770,0,0,5901950,spain,renewable_ex_nuclear,47.572
16801,0,0,1273011.5,austria,fossil,33.263
16801,0,0,13728,austria,other,33.263
16801,0,0,2427190.5,austria,renewable_ex_nuclear,33.263
16801,0,0,1840958,belgium,fossil,40.819
16801,0,0,3551879,belgium,nuclear,40.819
16801,0,0,380892,belgium,other,40.819
16801,0,0,1037559,belgium,renewable_ex_nuclear,40.819
16801,0,0,2146159,bulgaria,fossil,27.241
16801,0,0,1284849,bulgaria,nuclear,27.241
16801,0,0,534275,bulgaria,renewable_ex_nuclear,27.241
16801,0,0,3573905,czech_republic,fossil,31.408
16801,0,0,1828829,czech_republic,nuclear,31.408
16801,0,0,797647,czech_republic,renewable_ex_nuclear,31.408
16801,0,0,1548632,denmark,fossil,31.955
16801,0,0,1219317,denmark,renewable_ex_nuclear,31.955
16801,0,0,784508,estonia,fossil,18.275
16801,0,0,81123,estonia,renewable_ex_nuclear,18.275
16801,0,0,1890592,finland,fossil,15.477
16801,0,0,1732161,finland,nuclear,15.477
16801,0,0,192206,finland,other,15.477
16801,0,0,1931281,finland,renewable_ex_nuclear,15.477
16801,0,0,4001918,france,fossil,41.694
16801,0,0,34582291,france,nuclear,41.694
16801,0,0,7720038,france,renewable_ex_nuclear,41.694
16801,0,0,19513227,germany,fossil,31.132
16801,0,0,6554844.5,germany,nuclear,31.132
16801,0,0,2861604.5,germany,other,31.132
16801,0,0,13612435.75,germany,renewable_ex_nuclear,31.132
16801,0,0,2403127,greece,fossil,49.542
16801,0,0,802660,greece,renewable_ex_nuclear,49.542
16801,0,0,970294,hungary,fossil,30.217
16801,0,0,1181412.5,hungary,nuclear,30.217
16801,0,0,62104.5,hungary,other,30.217
16801,0,0,119122.5,hungary,renewable_ex_nuclear,30.217
16801,0,0,366678,latvia,fossil,NA
16801,0,0,57182,latvia,other,NA
16801,0,0,119625,latvia,renewable_ex_nuclear,NA
16801,0,0,120839,lithuania,fossil,17.778
16801,0,0,7746,lithuania,other,17.778
16801,0,0,221263,lithuania,renewable_ex_nuclear,17.778
16801,0,0,33101,luxembourg,fossil,36.381
16801,0,0,30100.25,luxembourg,renewable_ex_nuclear,36.381
16801,0,0,5190448.75,netherlands,fossil,40.276
16801,0,0,305201,netherlands,nuclear,40.276
16801,0,0,1996700.25,netherlands,other,40.276
16801,0,0,176807.75,netherlands,renewable_ex_nuclear,40.276
16801,0,0,235172,norway,fossil,19.27
16801,0,0,4348,norway,other,19.27
16801,0,0,13582929,norway,renewable_ex_nuclear,19.27
16801,0,0,10263131,poland,fossil,25.748
16801,0,0,1295825,poland,renewable_ex_nuclear,25.748
16801,0,0,1348071,portugal,fossil,55.977
16801,0,0,25566,portugal,other,55.977
16801,0,0,3359729,portugal,renewable_ex_nuclear,55.977
16801,0,0,2686172,romania,fossil,26.507
16801,0,0,869729,romania,nuclear,26.507
16801,0,0,1650994,romania,renewable_ex_nuclear,26.507
16801,0,0,272201,slovakia,fossil,32.128
16801,0,0,1187657,slovakia,nuclear,32.128
16801,0,0,275925,slovakia,other,32.128
16801,0,0,312489,slovakia,renewable_ex_nuclear,32.128
16801,0,0,367269,slovenia,fossil,32.482
16801,0,0,433394,slovenia,nuclear,32.482
16801,0,0,228933,slovenia,renewable_ex_nuclear,32.482
16801,0,0,5454675,spain,fossil,46.143
16801,0,0,3837556,spain,nuclear,46.143
16801,0,0,54364,spain,other,46.143
16801,0,0,9413695,spain,renewable_ex_nuclear,46.143
16832,0,0,1062655.75,austria,fossil,43.428
16832,0,0,13200,austria,other,43.428
16832,0,0,3283928.25,austria,renewable_ex_nuclear,43.428
16832,0,0,1477989,belgium,fossil,40.329
16832,0,0,3373714,belgium,nuclear,40.329
16832,0,0,374126,belgium,other,40.329
16832,0,0,1036666,belgium,renewable_ex_nuclear,40.329
16832,0,0,1466670,bulgaria,fossil,42.044
16832,0,0,1201945,bulgaria,nuclear,42.044
16832,0,0,534990,bulgaria,renewable_ex_nuclear,42.044
16832,0,0,3163985,czech_republic,fossil,39.199
16832,0,0,1862007,czech_republic,nuclear,39.199
16832,0,0,873619,czech_republic,renewable_ex_nuclear,39.199
16832,0,0,1222059,denmark,fossil,36.39
16832,0,0,1159895,denmark,renewable_ex_nuclear,36.39
16832,0,0,524157,estonia,fossil,32.404
16832,0,0,95898,estonia,renewable_ex_nuclear,32.404
16832,0,0,1321572,finland,fossil,31.459
16832,0,0,1664558,finland,nuclear,31.459
16832,0,0,129342,finland,other,31.459
16832,0,0,1926325,finland,renewable_ex_nuclear,31.459
16832,0,0,3084094,france,fossil,42.268
16832,0,0,31873973,france,nuclear,42.268
16832,0,0,9067426,france,renewable_ex_nuclear,42.268
16832,0,0,16263856.75,germany,fossil,38.937
16832,0,0,6202357.5,germany,nuclear,38.937
16832,0,0,2559790.25,germany,other,38.937
16832,0,0,15671285.5,germany,renewable_ex_nuclear,38.937
16832,0,0,1702640,greece,fossil,55.494
16832,0,0,762709,greece,renewable_ex_nuclear,55.494
16832,0,0,788020.25,hungary,fossil,42.558
16832,0,0,1155231,hungary,nuclear,42.558
16832,0,0,53055.75,hungary,other,42.558
16832,0,0,137987,hungary,renewable_ex_nuclear,42.558
16832,0,0,57894,latvia,fossil,NA
16832,0,0,58957,latvia,other,NA
16832,0,0,257594,latvia,renewable_ex_nuclear,NA
16832,0,0,50488,lithuania,fossil,33.571
16832,0,0,6271,lithuania,other,33.571
16832,0,0,163366,lithuania,renewable_ex_nuclear,33.571
16832,0,0,31684.75,luxembourg,fossil,38.496
16832,0,0,35690.5,luxembourg,renewable_ex_nuclear,38.496
16832,0,0,4783553.75,netherlands,fossil,40.314
16832,0,0,293517.25,netherlands,nuclear,40.314
16832,0,0,1899523.75,netherlands,other,40.314
16832,0,0,182589.75,netherlands,renewable_ex_nuclear,40.314
16832,0,0,187192,norway,fossil,29.437
16832,0,0,19329,norway,other,29.437
16832,0,0,9104559,norway,renewable_ex_nuclear,29.437
16832,0,0,8897471,poland,fossil,38.202
16832,0,0,1665592,poland,renewable_ex_nuclear,38.202
16832,0,0,1016180,portugal,fossil,54.396
16832,0,0,25331,portugal,other,54.396
16832,0,0,3661623,portugal,renewable_ex_nuclear,54.396
16832,0,0,1732682,romania,fossil,44.547
16832,0,0,832945,romania,nuclear,44.547
16832,0,0,1812006,romania,renewable_ex_nuclear,44.547
16832,0,0,264320,slovakia,fossil,42.996
16832,0,0,1127619,slovakia,nuclear,42.996
16832,0,0,249593,slovakia,other,42.996
16832,0,0,487182,slovakia,renewable_ex_nuclear,42.996
16832,0,0,306705,slovenia,fossil,39.723
16832,0,0,418195,slovenia,nuclear,39.723
16832,0,0,321270,slovenia,renewable_ex_nuclear,39.723
16832,0,0,4122747,spain,fossil,45.672
16832,0,0,3375150,spain,nuclear,45.672
16832,0,0,55279,spain,other,45.672
16832,0,0,10517671,spain,renewable_ex_nuclear,45.672
16861,0,0,903965,austria,fossil,43.739
16861,0,0,14256,austria,other,43.739
16861,0,0,2899500.25,austria,renewable_ex_nuclear,43.739
16861,0,0,1668310,belgium,fossil,41.564
16861,0,0,3539316,belgium,nuclear,41.564
16861,0,0,400922,belgium,other,41.564
16861,0,0,1015755,belgium,renewable_ex_nuclear,41.564
16861,0,0,1253409,bulgaria,fossil,40.998
16861,0,0,1287944,bulgaria,nuclear,40.998
16861,0,0,575365,bulgaria,renewable_ex_nuclear,40.998
16861,0,0,3405122,czech_republic,fossil,39.936
16861,0,0,2247937,czech_republic,nuclear,39.936
16861,0,0,66,czech_republic,other,39.936
16861,0,0,915917,czech_republic,renewable_ex_nuclear,39.936
16861,0,0,1432258,denmark,fossil,38.733
16861,0,0,818497,denmark,renewable_ex_nuclear,38.733
16861,0,0,493226,estonia,fossil,32.598
16861,0,0,79128,estonia,renewable_ex_nuclear,32.598
16861,0,0,1322072,finland,fossil,32.204
16861,0,0,1795339,finland,nuclear,32.204
16861,0,0,135628,finland,other,32.204
16861,0,0,2000733,finland,renewable_ex_nuclear,32.204
16861,0,0,3820675,france,fossil,43.673
16861,0,0,32159040,france,nuclear,43.673
16861,0,0,8745245,france,renewable_ex_nuclear,43.673
16861,0,0,18375134.25,germany,fossil,40.504
16861,0,0,6692466.75,germany,nuclear,40.504
16861,0,0,3782885,germany,other,40.504
16861,0,0,13147061.25,germany,renewable_ex_nuclear,40.504
16861,0,0,1571080,greece,fossil,54.76
16861,0,0,965745,greece,renewable_ex_nuclear,54.76
16861,0,0,713398.25,hungary,fossil,44.351
16861,0,0,1248012.75,hungary,nuclear,44.351
16861,0,0,52981.75,hungary,other,44.351
16861,0,0,142414.25,hungary,renewable_ex_nuclear,44.351
16861,0,0,114446,latvia,fossil,NA
16861,0,0,64946,latvia,other,NA
16861,0,0,316156,latvia,renewable_ex_nuclear,NA
16861,0,0,58981,lithuania,fossil,34.508
16861,0,0,8143,lithuania,other,34.508
16861,0,0,190843,lithuania,renewable_ex_nuclear,34.508
16861,0,0,32556,luxembourg,fossil,39.83
16861,0,0,31147.75,luxembourg,renewable_ex_nuclear,39.83
16861,0,0,5231374.5,netherlands,fossil,41.723
16861,0,0,316768.75,netherlands,nuclear,41.723
16861,0,0,1919280.5,netherlands,other,41.723
16861,0,0,146696,netherlands,renewable_ex_nuclear,41.723
16861,0,0,239738,norway,fossil,36.409
16861,0,0,28858,norway,other,36.409
16861,0,0,12173243,norway,renewable_ex_nuclear,36.409
