t,t0,treatment_period,yit,country,x_load,temp
17635,0,0,217074,belgium,5549144,59.678
17635,0,0,100907,bosnia_herzegovina,146710,NA
17635,0,0,222099,bulgaria,526698,57.586
17635,0,0,554452,czech_republic,1034272,57.646
17635,0,0,237177,denmark,528687,52.395
17635,0,0,170463,estonia,132615,44.83
17635,0,0,194182,finland,1308841,44.742
17635,0,0,287406,france,6949466,59.261
17635,0,0,4411561.75,germany,31661988,59.064
17635,0,0,115610.75,hungary,2703309,61.757
17635,0,0,1116235,italy,4479626,63.919
17635,0,0,9022,lithuania,177644,53.92
17635,0,0,5145.25,luxembourg,250579,58.668
17635,0,0,1037965.5,netherlands,7077266,57.704
17635,0,0,50356,norway,2174940,47.524
17635,0,0,2039502,poland,2663906,57.735
17635,0,0,240339,portugal,819927,60.126
17635,0,0,251997,romania,919160,59.787
17635,0,0,56519,slovakia,458254,61.879
17635,0,0,1081935,spain,4001096,56.844
17642,0,0,40031.5,austria,3810675,63.102
17642,0,0,208631,belgium,5462679,55.841
17642,0,0,111095,bosnia_herzegovina,149286,NA
17642,0,0,228469,bulgaria,512242,62.144
17642,0,0,574152,czech_republic,1027935,58.976
17642,0,0,136473,denmark,512168,49.696
17642,0,0,186421,estonia,132102,42.261
17642,0,0,194550,finland,1317259,41.035
17642,0,0,159909,france,6373423,58.557
17642,0,0,3074064,germany,32283175,55.108
17642,0,0,143480.25,hungary,2693294,62.443
17642,0,0,970582,italy,4272136,64.641
17642,0,0,6756,lithuania,182447,49.016
17642,0,0,4995.75,luxembourg,235955,56.061
17642,0,0,779052.25,netherlands,7005217,54.629
17642,0,0,50226,norway,2056423,44.405
17642,0,0,1934335,poland,2645836,54.934
17642,0,0,173806,portugal,756858,63.944
17642,0,0,230595,romania,900952,65.909
17642,0,0,63338,slovakia,456371,62.614
17642,0,0,952555,spain,3861222,63.656
17649,0,0,14666.25,austria,3562709,66.689
17649,0,0,210803,belgium,5353975,50.167
17649,0,0,98016,bosnia_herzegovina,161314,NA
17649,0,0,233218,bulgaria,503954,65.358
17649,0,0,497311,czech_republic,974967,60.029
17649,0,0,133160,denmark,516281,49.576
17649,0,0,117648,estonia,123915,44.244
17649,0,0,182616,finland,1289625,43.445
17649,0,0,168217,france,6847501,50.246
17649,0,0,2798483.5,germany,30222874,55.204
17649,0,0,133072.5,hungary,2476690,68.942
17649,0,0,984626,italy,4103054,64.369
17649,0,0,8996,lithuania,179104,58.941
17649,0,0,5653.75,luxembourg,219513,49.761
17649,0,0,764947,netherlands,7096454,49.379
17649,0,0,50754,norway,2087399,43.919
17649,0,0,1743806,poland,2334239,64.195
17649,0,0,124466,portugal,754825,56.737
17649,0,0,252398,romania,867368,65.589
17649,0,0,57589,slovakia,446169,66.851
17649,0,0,820723,spain,3681900,50.321
17656,0,0,18017.5,austria,3630984,64.114
17656,0,0,222570,belgium,5331358,60.762
17656,0,0,158836,bosnia_herzegovina,152885,NA
17656,0,0,245014,bulgaria,505430,62.806
17656,0,0,583401,czech_republic,968558,60.746
17656,0,0,102943,denmark,501171,56.646
17656,0,0,78067,estonia,120291,51.906
17656,0,0,149814,finland,1218661,50.448
17656,0,0,161771,france,5992035,61.718
17656,0,0,2846637.25,germany,30727676,61.516
17656,0,0,141568.75,hungary,2688546,66.631
17656,0,0,1143311,italy,4602645,63.886
17656,0,0,9040,lithuania,184805,59.103
17656,0,0,4398,luxembourg,245615,61.736
17656,0,0,771744,netherlands,6726794,59.85
17656,0,0,50120,norway,1873672,56.592
17656,0,0,1989153,poland,2598672,64.059
17656,0,0,368523,portugal,769389,63.756
17656,0,0,270693,romania,901610,66.972
17656,0,0,47063,slovakia,449303,64.448
17656,0,0,1096164,spain,3881126,63.127
17663,0,0,52326.5,austria,3837877,61.15
17663,0,0,233214,belgium,5414379,56.974
17663,0,0,126092,bosnia_herzegovina,165521,NA
17663,0,0,271630,bulgaria,517479,63.566
17663,0,0,566991,czech_republic,1025984,59.292
17663,0,0,109404,denmark,514869,60.68
17663,0,0,109748,estonia,118571,59.915
17663,0,0,127477,finland,1142984,60.818
17663,0,0,234110,france,6761507,56.368
17663,0,0,3266760.25,germany,31942302,61.634
17663,0,0,112378,hungary,2668437,62.383
17663,0,0,1049760,italy,4521895,61.592
17663,0,0,8816,lithuania,184597,59.881
17663,0,0,4810.5,luxembourg,264245,57.559
17663,0,0,790116.75,netherlands,6964616,57.936
17663,0,0,48452,norway,1778043,59.449
17663,0,0,2033368,poland,2620252,61.14
17663,0,0,302485,portugal,768165,63.549
17663,0,0,306038,romania,898993,63.545
17663,0,0,56806,slovakia,461285,60.809
