mth,country,category,category_group,mwh
2018-06-01,austria,wind_onshore,renewable_ex_nuclear,392326.75
2019-06-01,austria,biomass,renewable_ex_nuclear,149356
2019-06-01,austria,fossil_gas,fossil,145595.5
2019-06-01,austria,fossil_hard_coal,fossil,66231.25
2019-06-01,austria,hydro_pumped_storage,renewable_ex_nuclear,535670.5
2019-06-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2929760.75
2019-06-01,austria,hydro_water_reservoir,renewable_ex_nuclear,558872
2019-06-01,austria,other,other,13728
2019-06-01,austria,solar,renewable_ex_nuclear,91563
2019-06-01,austria,waste,fossil,62400
2019-06-01,austria,wind_onshore,renewable_ex_nuclear,384699
2020-06-01,austria,biomass,renewable_ex_nuclear,119034
2020-06-01,austria,fossil_gas,fossil,84307.25
2020-06-01,austria,hydro_pumped_storage,renewable_ex_nuclear,679792.75
2020-06-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2606495.75
2020-06-01,austria,hydro_water_reservoir,renewable_ex_nuclear,498540.5
2020-06-01,austria,other,other,13728
2020-06-01,austria,solar,renewable_ex_nuclear,82507
2020-06-01,austria,waste,fossil,62400
2020-06-01,austria,wind_onshore,renewable_ex_nuclear,596785
2021-06-01,austria,biomass,renewable_ex_nuclear,91849
2021-06-01,austria,fossil_gas,fossil,72380.5
2021-06-01,austria,hydro_pumped_storage,renewable_ex_nuclear,565658.75
2021-06-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2916373.25
2021-06-01,austria,hydro_water_reservoir,renewable_ex_nuclear,531892.25
2021-06-01,austria,other,other,13728
2021-06-01,austria,solar,renewable_ex_nuclear,104048
2021-06-01,austria,waste,fossil,62400
2021-06-01,austria,wind_onshore,renewable_ex_nuclear,291188
2022-06-01,austria,biomass,renewable_ex_nuclear,179154
2022-06-01,austria,fossil_gas,fossil,123822.5
2022-06-01,austria,hydro_pumped_storage,renewable_ex_nuclear,641450.5
2022-06-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2385742.75
2022-06-01,austria,hydro_water_reservoir,renewable_ex_nuclear,468401
2022-06-01,austria,other,other,13728
2022-06-01,austria,solar,renewable_ex_nuclear,103859
2022-06-01,austria,waste,fossil,62400
2022-06-01,austria,wind_onshore,renewable_ex_nuclear,355298
2023-06-01,austria,biomass,renewable_ex_nuclear,58266
2023-06-01,austria,fossil_gas,fossil,29350.25
2023-06-01,austria,hydro_pumped_storage,renewable_ex_nuclear,498406
2023-06-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2523908.75
2023-06-01,austria,hydro_water_reservoir,renewable_ex_nuclear,404975.25
2023-06-01,austria,other,other,13200
2023-06-01,austria,solar,renewable_ex_nuclear,275004
2023-06-01,austria,waste,fossil,60000
2023-06-01,austria,wind_onshore,renewable_ex_nuclear,244512
2015-07-01,austria,biomass,renewable_ex_nuclear,169646
2015-07-01,austria,fossil_gas,fossil,272284.75
2015-07-01,austria,fossil_hard_coal,fossil,15531.75
2015-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,535694.5
2015-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1382912
2015-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,160596.75
2015-07-01,austria,other,other,701487.75
2015-07-01,austria,solar,renewable_ex_nuclear,90756
2015-07-01,austria,wind_onshore,renewable_ex_nuclear,218678.5
2016-07-01,austria,biomass,renewable_ex_nuclear,173799
2016-07-01,austria,fossil_gas,fossil,68058
2016-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,471096
2016-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2787288
2016-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,618342
2016-07-01,austria,other,other,13728
2016-07-01,austria,solar,renewable_ex_nuclear,96942.25
2016-07-01,austria,waste,fossil,62400
2016-07-01,austria,wind_onshore,renewable_ex_nuclear,320566.75
2017-07-01,austria,biomass,renewable_ex_nuclear,185000
2017-07-01,austria,fossil_gas,fossil,310868
2017-07-01,austria,fossil_hard_coal,fossil,5146
2017-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,401678.5
2017-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2213018.5
2017-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,531464.75
2017-07-01,austria,other,other,14256
2017-07-01,austria,solar,renewable_ex_nuclear,127285.75
2017-07-01,austria,waste,fossil,64800
2017-07-01,austria,wind_onshore,renewable_ex_nuclear,385756.5
2018-07-01,austria,biomass,renewable_ex_nuclear,178922
2018-07-01,austria,fossil_gas,fossil,175138.75
2018-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,384560.75
2018-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1839150.5
2018-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,431169.75
2018-07-01,austria,other,other,14256
2018-07-01,austria,solar,renewable_ex_nuclear,178655.75
2018-07-01,austria,waste,fossil,64800
2018-07-01,austria,wind_onshore,renewable_ex_nuclear,359950.25
2019-07-01,austria,biomass,renewable_ex_nuclear,152789
2019-07-01,austria,fossil_gas,fossil,422416.75
2019-07-01,austria,fossil_hard_coal,fossil,100488.5
2019-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,417946.25
2019-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2079099.25
2019-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,569005.25
2019-07-01,austria,other,other,14256
2019-07-01,austria,solar,renewable_ex_nuclear,82885
2019-07-01,austria,waste,fossil,64800
2019-07-01,austria,wind_onshore,renewable_ex_nuclear,335688
2020-07-01,austria,biomass,renewable_ex_nuclear,108517
2020-07-01,austria,fossil_gas,fossil,370387.5
2020-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,667054.25
2020-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2542986.5
2020-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,532724.5
2020-07-01,austria,other,other,13728
2020-07-01,austria,solar,renewable_ex_nuclear,92331
2020-07-01,austria,waste,fossil,62400
2020-07-01,austria,wind_onshore,renewable_ex_nuclear,272932
2021-07-01,austria,biomass,renewable_ex_nuclear,98767
2021-07-01,austria,fossil_gas,fossil,61773
2021-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,566751.5
2021-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2572295.75
2021-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,541286.75
2021-07-01,austria,other,other,13728
2021-07-01,austria,solar,renewable_ex_nuclear,94299
2021-07-01,austria,waste,fossil,62400
2021-07-01,austria,wind_onshore,renewable_ex_nuclear,399741
2022-07-01,austria,biomass,renewable_ex_nuclear,173796
2022-07-01,austria,fossil_gas,fossil,157354.25
2022-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,618209.25
2022-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1822131.25
2022-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,375726.5
2022-07-01,austria,other,other,13728
2022-07-01,austria,solar,renewable_ex_nuclear,117524
2022-07-01,austria,waste,fossil,62400
2022-07-01,austria,wind_onshore,renewable_ex_nuclear,401502
2023-07-01,austria,biomass,renewable_ex_nuclear,12960
2023-07-01,austria,fossil_gas,fossil,16533.25
2023-07-01,austria,hydro_pumped_storage,renewable_ex_nuclear,129175.5
2023-07-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,517770
2023-07-01,austria,hydro_water_reservoir,renewable_ex_nuclear,78626.5
2023-07-01,austria,other,other,3168
2023-07-01,austria,solar,renewable_ex_nuclear,57698
2023-07-01,austria,waste,fossil,14400
2023-07-01,austria,wind_onshore,renewable_ex_nuclear,89069
2015-08-01,austria,biomass,renewable_ex_nuclear,167883
2015-08-01,austria,fossil_gas,fossil,291061.5
2015-08-01,austria,fossil_hard_coal,fossil,13996.5
2015-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,538374.5
2015-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1293614.25
2015-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,235387.5
2015-08-01,austria,other,other,572470.25
2015-08-01,austria,solar,renewable_ex_nuclear,93266.25
2015-08-01,austria,wind_onshore,renewable_ex_nuclear,246344.75
2016-08-01,austria,biomass,renewable_ex_nuclear,172926
2016-08-01,austria,fossil_gas,fossil,38354.75
2016-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,484175.75
2016-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2673667.5
2016-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,529728.5
2016-08-01,austria,other,other,14256
2016-08-01,austria,solar,renewable_ex_nuclear,104223.25
2016-08-01,austria,waste,fossil,64800
2016-08-01,austria,wind_onshore,renewable_ex_nuclear,301597.75
2017-08-01,austria,biomass,renewable_ex_nuclear,168288
2017-08-01,austria,fossil_gas,fossil,272743.5
2017-08-01,austria,fossil_hard_coal,fossil,5375.5
2017-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,581907.75
2017-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2427345.75
2017-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,552536.5
2017-08-01,austria,other,other,14256
2017-08-01,austria,solar,renewable_ex_nuclear,132441.5
2017-08-01,austria,waste,fossil,64800
2017-08-01,austria,wind_onshore,renewable_ex_nuclear,360556.5
2018-08-01,austria,biomass,renewable_ex_nuclear,174150
2018-08-01,austria,fossil_gas,fossil,258333.75
2018-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,394020.5
2018-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1487464.25
2018-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,358431.25
2018-08-01,austria,other,other,13728
2018-08-01,austria,solar,renewable_ex_nuclear,152371.75
2018-08-01,austria,waste,fossil,62400
2018-08-01,austria,wind_onshore,renewable_ex_nuclear,298537.75
2019-08-01,austria,biomass,renewable_ex_nuclear,128930
2019-08-01,austria,fossil_gas,fossil,591810
2019-08-01,austria,fossil_hard_coal,fossil,7623.25
2019-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,328429.75
2019-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1813705.75
2019-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,498553.5
2019-08-01,austria,other,other,13728
2019-08-01,austria,solar,renewable_ex_nuclear,70245
2019-08-01,austria,waste,fossil,62400
2019-08-01,austria,wind_onshore,renewable_ex_nuclear,299941
2020-08-01,austria,biomass,renewable_ex_nuclear,120347
2020-08-01,austria,fossil_gas,fossil,353513
2020-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,657638.75
2020-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2442329
2020-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,514259.75
2020-08-01,austria,other,other,14256
2020-08-01,austria,solar,renewable_ex_nuclear,82989
2020-08-01,austria,waste,fossil,64800
2020-08-01,austria,wind_onshore,renewable_ex_nuclear,349421
2021-08-01,austria,biomass,renewable_ex_nuclear,102409
2021-08-01,austria,fossil_gas,fossil,46804.5
2021-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,648325.25
2021-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2832046.75
2021-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,636730.25
2021-08-01,austria,other,other,14256
2021-08-01,austria,solar,renewable_ex_nuclear,79390
2021-08-01,austria,waste,fossil,64800
2021-08-01,austria,wind_onshore,renewable_ex_nuclear,348610
2022-08-01,austria,biomass,renewable_ex_nuclear,180043
2022-08-01,austria,fossil_gas,fossil,157502.5
2022-08-01,austria,hydro_pumped_storage,renewable_ex_nuclear,619510
2022-08-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1612947.25
2022-08-01,austria,hydro_water_reservoir,renewable_ex_nuclear,437560.25
2022-08-01,austria,other,other,14256
2022-08-01,austria,solar,renewable_ex_nuclear,105164
2022-08-01,austria,waste,fossil,64800
2022-08-01,austria,wind_onshore,renewable_ex_nuclear,430745
2015-09-01,austria,biomass,renewable_ex_nuclear,183950
2015-09-01,austria,fossil_gas,fossil,361366.5
2015-09-01,austria,fossil_hard_coal,fossil,87099.75
2015-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,503838.25
2015-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1102094.5
2015-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,194605.25
2015-09-01,austria,other,other,502062.25
2015-09-01,austria,solar,renewable_ex_nuclear,70294.25
2015-09-01,austria,wind_onshore,renewable_ex_nuclear,483474.75
2016-09-01,austria,biomass,renewable_ex_nuclear,173430
2016-09-01,austria,fossil_gas,fossil,405302.25
2016-09-01,austria,fossil_hard_coal,fossil,729
2016-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,463170.25
2016-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1850255.25
2016-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,335231
2016-09-01,austria,other,other,13200
2016-09-01,austria,solar,renewable_ex_nuclear,81846
2016-09-01,austria,waste,fossil,60000
2016-09-01,austria,wind_onshore,renewable_ex_nuclear,207197.5
2017-09-01,austria,biomass,renewable_ex_nuclear,181593
2017-09-01,austria,fossil_gas,fossil,320478
2017-09-01,austria,fossil_hard_coal,fossil,23398
2017-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,489400.25
2017-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2423310.75
2017-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,498844
2017-09-01,austria,other,other,13200
2017-09-01,austria,solar,renewable_ex_nuclear,85675
2017-09-01,austria,waste,fossil,60000
2017-09-01,austria,wind_onshore,renewable_ex_nuclear,487961
2018-09-01,austria,biomass,renewable_ex_nuclear,183217
2018-09-01,austria,fossil_gas,fossil,392235.75
2018-09-01,austria,fossil_hard_coal,fossil,62485.75
2018-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,501674.25
2018-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1710391.5
2018-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,245878
2018-09-01,austria,other,other,13728
2018-09-01,austria,solar,renewable_ex_nuclear,105349.25
2018-09-01,austria,waste,fossil,62400
2018-09-01,austria,wind_onshore,renewable_ex_nuclear,346693
2019-09-01,austria,biomass,renewable_ex_nuclear,140865
2019-09-01,austria,fossil_gas,fossil,791665.25
2019-09-01,austria,fossil_hard_coal,fossil,21383.5
2019-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,420796
2019-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1616677.25
2019-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,364894.75
2019-09-01,austria,other,other,13728
2019-09-01,austria,solar,renewable_ex_nuclear,59005
2019-09-01,austria,waste,fossil,62400
2019-09-01,austria,wind_onshore,renewable_ex_nuclear,393851
2020-09-01,austria,biomass,renewable_ex_nuclear,115133
2020-09-01,austria,fossil_gas,fossil,350264.5
2020-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,686748
2020-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,2306110.25
2020-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,453784.5
2020-09-01,austria,other,other,13728
2020-09-01,austria,solar,renewable_ex_nuclear,78254
2020-09-01,austria,waste,fossil,62400
2020-09-01,austria,wind_onshore,renewable_ex_nuclear,408811
2021-09-01,austria,biomass,renewable_ex_nuclear,95109
2021-09-01,austria,fossil_gas,fossil,152925.5
2021-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,648485.75
2021-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1905713.25
2021-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,353178
2021-09-01,austria,other,other,13728
2021-09-01,austria,solar,renewable_ex_nuclear,70859
2021-09-01,austria,waste,fossil,62400
2021-09-01,austria,wind_onshore,renewable_ex_nuclear,254463
2022-09-01,austria,biomass,renewable_ex_nuclear,174243
2022-09-01,austria,fossil_gas,fossil,612474.75
2022-09-01,austria,hydro_pumped_storage,renewable_ex_nuclear,607287
2022-09-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1648035.5
2022-09-01,austria,hydro_water_reservoir,renewable_ex_nuclear,293764.75
2022-09-01,austria,other,other,13200
2022-09-01,austria,solar,renewable_ex_nuclear,84183
2022-09-01,austria,waste,fossil,60000
2022-09-01,austria,wind_onshore,renewable_ex_nuclear,410629
2015-10-01,austria,biomass,renewable_ex_nuclear,185237
2015-10-01,austria,fossil_gas,fossil,601266
2015-10-01,austria,fossil_hard_coal,fossil,141236.75
2015-10-01,austria,hydro_pumped_storage,renewable_ex_nuclear,437649.75
2015-10-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1135589.25
2015-10-01,austria,hydro_water_reservoir,renewable_ex_nuclear,202207.25
2015-10-01,austria,other,other,417577.75
2015-10-01,austria,solar,renewable_ex_nuclear,47762.5
2015-10-01,austria,wind_onshore,renewable_ex_nuclear,308679.25
2016-10-01,austria,biomass,renewable_ex_nuclear,184897
2016-10-01,austria,fossil_gas,fossil,684344.5
2016-10-01,austria,fossil_hard_coal,fossil,206678
2016-10-01,austria,hydro_pumped_storage,renewable_ex_nuclear,547376.75
2016-10-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1632302.5
2016-10-01,austria,hydro_water_reservoir,renewable_ex_nuclear,298760.25
2016-10-01,austria,other,other,14256
2016-10-01,austria,solar,renewable_ex_nuclear,53397.5
2016-10-01,austria,waste,fossil,64800
2016-10-01,austria,wind_onshore,renewable_ex_nuclear,419466.75
2017-10-01,austria,biomass,renewable_ex_nuclear,193647
2017-10-01,austria,fossil_gas,fossil,633684.75
2017-10-01,austria,fossil_hard_coal,fossil,128858.5
2017-10-01,austria,hydro_pumped_storage,renewable_ex_nuclear,602559.75
2017-10-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1946925.5
2017-10-01,austria,hydro_water_reservoir,renewable_ex_nuclear,320389.75
2017-10-01,austria,other,other,14256
2017-10-01,austria,solar,renewable_ex_nuclear,72872.75
2017-10-01,austria,waste,fossil,64800
2017-10-01,austria,wind_onshore,renewable_ex_nuclear,581655.75
2018-10-01,austria,biomass,renewable_ex_nuclear,191632
2018-10-01,austria,fossil_gas,fossil,634538
2018-10-01,austria,fossil_hard_coal,fossil,162935
2018-10-01,austria,hydro_pumped_storage,renewable_ex_nuclear,585486
2018-10-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1329075
2018-10-01,austria,hydro_water_reservoir,renewable_ex_nuclear,224980.75
2018-10-01,austria,other,other,14256
2018-10-01,austria,solar,renewable_ex_nuclear,44295
2018-10-01,austria,waste,fossil,64800
2018-10-01,austria,wind_onshore,renewable_ex_nuclear,640859
2019-10-01,austria,biomass,renewable_ex_nuclear,131603
2019-10-01,austria,fossil_gas,fossil,1070044.25
2019-10-01,austria,fossil_hard_coal,fossil,116299
2019-10-01,austria,hydro_pumped_storage,renewable_ex_nuclear,545454.75
2019-10-01,austria,hydro_run_of_river_and_poundage,renewable_ex_nuclear,1435058.25
2019-10-01,austria,hydro_water_reservoir,renewable_ex_nuclear,237980.5
2019-10-01,austria,other,other,14256
2019-10-01,austria,solar,renewable_ex_nuclear,39749
