wk,country,category_group,mwh
2018-09-22,france,renewable_ex_nuclear,1494419
2018-09-22,germany,fossil,3451114.25
2018-09-22,germany,nuclear,1121020.25
2018-09-22,germany,other,43433.5
2018-09-22,germany,renewable_ex_nuclear,4525492
2018-09-22,greece,fossil,439919
2018-09-22,greece,renewable_ex_nuclear,230548
2018-09-22,hungary,fossil,168600.5
2018-09-22,hungary,nuclear,271774.25
2018-09-22,hungary,other,9573
2018-09-22,hungary,renewable_ex_nuclear,32252
2018-09-22,ireland,fossil,280277
2018-09-22,ireland,other,144
2018-09-22,ireland,renewable_ex_nuclear,137931
2018-09-22,italy,fossil,1815135
2018-09-22,italy,other,1039844
2018-09-22,italy,renewable_ex_nuclear,1523255
2018-09-22,latvia,fossil,21693
2018-09-22,latvia,other,9935
2018-09-22,latvia,renewable_ex_nuclear,22232
2018-09-22,lithuania,fossil,7924
2018-09-22,lithuania,other,3304
2018-09-22,lithuania,renewable_ex_nuclear,94161
2018-09-22,luxembourg,fossil,4863.75
2018-09-22,luxembourg,renewable_ex_nuclear,8345.5
2018-09-22,montenegro,fossil,28712
2018-09-22,montenegro,renewable_ex_nuclear,9324
2018-09-22,netherlands,fossil,1060653.75
2018-09-22,netherlands,nuclear,67730
2018-09-22,netherlands,other,416297
2018-09-22,netherlands,renewable_ex_nuclear,112346.5
2018-09-22,north_macedonia,fossil,56442
2018-09-22,north_macedonia,renewable_ex_nuclear,12570
2018-09-22,norway,fossil,51975
2018-09-22,norway,other,2838
2018-09-22,norway,renewable_ex_nuclear,2025144
2018-09-22,poland,fossil,1958714
2018-09-22,poland,renewable_ex_nuclear,486154
2018-09-22,portugal,fossil,542147
2018-09-22,portugal,other,3666
2018-09-22,portugal,renewable_ex_nuclear,362607
2018-09-22,romania,fossil,381823
2018-09-22,romania,nuclear,195768
2018-09-22,romania,renewable_ex_nuclear,380209
2018-09-22,serbia,fossil,380298
2018-09-22,serbia,other,4065
2018-09-22,serbia,renewable_ex_nuclear,102420
2018-09-22,slovakia,fossil,77616
2018-09-22,slovakia,nuclear,204955
2018-09-22,slovakia,other,51845
2018-09-22,slovakia,renewable_ex_nuclear,70186
2018-09-22,slovenia,fossil,88100
2018-09-22,slovenia,nuclear,99211
2018-09-22,slovenia,renewable_ex_nuclear,60305
2018-09-22,spain,fossil,1650577
2018-09-22,spain,nuclear,1006010
2018-09-22,spain,other,8446
2018-09-22,spain,renewable_ex_nuclear,1418635
2018-09-22,sweden,nuclear,1016408
2018-09-22,sweden,other,99783
2018-09-22,sweden,renewable_ex_nuclear,1196231
2018-09-22,switzerland,nuclear,299165
2018-09-22,switzerland,renewable_ex_nuclear,336438
2018-09-29,austria,fossil,151039.25
2018-09-29,austria,other,3168
2018-09-29,austria,renewable_ex_nuclear,679053.75
2018-09-29,belgium,fossil,498284
2018-09-29,belgium,nuclear,275782
2018-09-29,belgium,other,89512
2018-09-29,belgium,renewable_ex_nuclear,216235
2018-09-29,bosnia_herzegovina,fossil,134983
2018-09-29,bosnia_herzegovina,renewable_ex_nuclear,51530
2018-09-29,bulgaria,fossil,425180
2018-09-29,bulgaria,nuclear,147716
2018-09-29,bulgaria,renewable_ex_nuclear,127921
2018-09-29,czech_republic,fossil,726256
2018-09-29,czech_republic,nuclear,495989
2018-09-29,czech_republic,other,16293
2018-09-29,czech_republic,renewable_ex_nuclear,190363
2018-09-29,denmark,fossil,127069
2018-09-29,denmark,renewable_ex_nuclear,394184
2018-09-29,estonia,fossil,140614
2018-09-29,estonia,renewable_ex_nuclear,23499
2018-09-29,finland,fossil,225368
2018-09-29,finland,nuclear,297280
2018-09-29,finland,other,9032
2018-09-29,finland,renewable_ex_nuclear,393631
2018-09-29,france,fossil,525957
2018-09-29,france,nuclear,5852733
2018-09-29,france,renewable_ex_nuclear,1363013
2018-09-29,germany,fossil,3800864
2018-09-29,germany,nuclear,1117186.5
2018-09-29,germany,other,46845.5
2018-09-29,germany,renewable_ex_nuclear,4173024.25
2018-09-29,greece,fossil,521610
2018-09-29,greece,renewable_ex_nuclear,150780
2018-09-29,hungary,fossil,169491.5
2018-09-29,hungary,nuclear,270378.5
2018-09-29,hungary,other,9844.5
2018-09-29,hungary,renewable_ex_nuclear,31659.75
2018-09-29,ireland,fossil,217059
2018-09-29,ireland,other,274
2018-09-29,ireland,renewable_ex_nuclear,145891
2018-09-29,italy,fossil,1762020
2018-09-29,italy,other,980841
2018-09-29,italy,renewable_ex_nuclear,1280145
2018-09-29,latvia,fossil,37941
2018-09-29,latvia,other,10690
2018-09-29,latvia,renewable_ex_nuclear,22713
2018-09-29,lithuania,fossil,8618
2018-09-29,lithuania,other,3269
2018-09-29,lithuania,renewable_ex_nuclear,88500
2018-09-29,luxembourg,fossil,5712
2018-09-29,luxembourg,renewable_ex_nuclear,8023.5
2018-09-29,montenegro,fossil,29764
2018-09-29,montenegro,renewable_ex_nuclear,16487
2018-09-29,netherlands,fossil,1188114.5
2018-09-29,netherlands,nuclear,68445.25
2018-09-29,netherlands,other,411400
2018-09-29,netherlands,renewable_ex_nuclear,118288.25
2018-09-29,north_macedonia,fossil,62008
2018-09-29,north_macedonia,renewable_ex_nuclear,16148
2018-09-29,norway,fossil,50993
2018-09-29,norway,other,12168
2018-09-29,norway,renewable_ex_nuclear,2347033
2018-09-29,poland,fossil,2110637
2018-09-29,poland,renewable_ex_nuclear,372007
2018-09-29,portugal,fossil,468030
2018-09-29,portugal,other,12611
2018-09-29,portugal,renewable_ex_nuclear,348654
2018-09-29,romania,fossil,398335
2018-09-29,romania,nuclear,198688
2018-09-29,romania,renewable_ex_nuclear,389963
2018-09-29,serbia,fossil,435155
2018-09-29,serbia,other,2160
2018-09-29,serbia,renewable_ex_nuclear,102653
2018-09-29,slovakia,fossil,64168
2018-09-29,slovakia,nuclear,205166
2018-09-29,slovakia,other,57901
2018-09-29,slovakia,renewable_ex_nuclear,62894
2018-09-29,slovenia,fossil,97858
2018-09-29,slovenia,nuclear,99236
2018-09-29,slovenia,renewable_ex_nuclear,52370
2018-09-29,spain,fossil,1564999
2018-09-29,spain,nuclear,1010396
2018-09-29,spain,other,8488
2018-09-29,spain,renewable_ex_nuclear,1391356
2018-09-29,sweden,nuclear,1127331
2018-09-29,sweden,other,110850
2018-09-29,sweden,renewable_ex_nuclear,1051286
2018-09-29,switzerland,nuclear,300978
2018-09-29,switzerland,renewable_ex_nuclear,302489
2018-10-06,austria,fossil,173145
2018-10-06,austria,other,3168
2018-10-06,austria,renewable_ex_nuclear,612103.25
2018-10-06,belgium,fossil,480133
2018-10-06,belgium,nuclear,271815
2018-10-06,belgium,other,84608
2018-10-06,belgium,renewable_ex_nuclear,238244
2018-10-06,bosnia_herzegovina,fossil,148911
2018-10-06,bosnia_herzegovina,renewable_ex_nuclear,59119
2018-10-06,bulgaria,fossil,455130
2018-10-06,bulgaria,nuclear,148475
2018-10-06,bulgaria,renewable_ex_nuclear,104629
2018-10-06,czech_republic,fossil,683641
2018-10-06,czech_republic,nuclear,446659
2018-10-06,czech_republic,other,16004
2018-10-06,czech_republic,renewable_ex_nuclear,180544
2018-10-06,denmark,fossil,139374
2018-10-06,denmark,renewable_ex_nuclear,316362
2018-10-06,estonia,fossil,116200
2018-10-06,estonia,renewable_ex_nuclear,24477
2018-10-06,finland,fossil,211078
2018-10-06,finland,nuclear,328317
2018-10-06,finland,other,8653
2018-10-06,finland,renewable_ex_nuclear,412952
2018-10-06,france,fossil,651809
2018-10-06,france,nuclear,5845749
2018-10-06,france,renewable_ex_nuclear,1297183
2018-10-06,germany,fossil,4658905.75
2018-10-06,germany,nuclear,1127702.75
2018-10-06,germany,other,58003.75
2018-10-06,germany,renewable_ex_nuclear,3337939
2018-10-06,greece,fossil,464522
2018-10-06,greece,renewable_ex_nuclear,205625
2018-10-06,hungary,fossil,209708
2018-10-06,hungary,nuclear,272755.75
2018-10-06,hungary,other,9240.5
2018-10-06,hungary,renewable_ex_nuclear,26011.25
2018-10-06,ireland,fossil,178645
2018-10-06,ireland,other,451
2018-10-06,ireland,renewable_ex_nuclear,256933
2018-10-06,italy,fossil,1962084
2018-10-06,italy,other,986176
2018-10-06,italy,renewable_ex_nuclear,1039929
2018-10-06,latvia,fossil,64882
2018-10-06,latvia,other,11586
2018-10-06,latvia,renewable_ex_nuclear,19940
2018-10-06,lithuania,fossil,7504
2018-10-06,lithuania,other,2723
2018-10-06,lithuania,renewable_ex_nuclear,65095
2018-10-06,luxembourg,fossil,4955.5
2018-10-06,luxembourg,renewable_ex_nuclear,6640.25
2018-10-06,montenegro,fossil,29452
2018-10-06,montenegro,renewable_ex_nuclear,15249
2018-10-06,netherlands,fossil,1146267.25
2018-10-06,netherlands,nuclear,68667
2018-10-06,netherlands,other,450254
2018-10-06,netherlands,renewable_ex_nuclear,100692.75
2018-10-06,north_macedonia,fossil,70642
2018-10-06,north_macedonia,renewable_ex_nuclear,7472
2018-10-06,norway,fossil,39302
2018-10-06,norway,other,17637
2018-10-06,norway,renewable_ex_nuclear,2514280
2018-10-06,poland,fossil,2214145
2018-10-06,poland,renewable_ex_nuclear,244502
2018-10-06,portugal,fossil,392019
2018-10-06,portugal,other,20148
2018-10-06,portugal,renewable_ex_nuclear,382945
2018-10-06,romania,fossil,447567
2018-10-06,romania,nuclear,197346
2018-10-06,romania,renewable_ex_nuclear,319213
2018-10-06,serbia,fossil,359919
2018-10-06,serbia,other,1785
2018-10-06,serbia,renewable_ex_nuclear,67616
2018-10-06,slovakia,fossil,68366
2018-10-06,slovakia,nuclear,202758
2018-10-06,slovakia,other,54557
2018-10-06,slovakia,renewable_ex_nuclear,59750
2018-10-06,slovenia,fossil,82588
2018-10-06,slovenia,nuclear,99345
2018-10-06,slovenia,renewable_ex_nuclear,52347
2018-10-06,spain,fossil,1637046
2018-10-06,spain,nuclear,1007900
2018-10-06,spain,other,8300
2018-10-06,spain,renewable_ex_nuclear,1391886
2018-10-06,sweden,nuclear,1007095
2018-10-06,sweden,other,110314
2018-10-06,sweden,renewable_ex_nuclear,1076193
2018-10-06,switzerland,nuclear,300096
2018-10-06,switzerland,renewable_ex_nuclear,256992
2018-10-13,austria,fossil,149541
2018-10-13,austria,other,3168
2018-10-13,austria,renewable_ex_nuclear,576715.5
2018-10-13,belgium,fossil,527076
2018-10-13,belgium,nuclear,145966
2018-10-13,belgium,other,89051
2018-10-13,belgium,renewable_ex_nuclear,201104
2018-10-13,bosnia_herzegovina,fossil,174327
2018-10-13,bosnia_herzegovina,renewable_ex_nuclear,54440
2018-10-13,bulgaria,fossil,458947
2018-10-13,bulgaria,nuclear,148498
2018-10-13,bulgaria,renewable_ex_nuclear,110186
2018-10-13,czech_republic,fossil,817754
2018-10-13,czech_republic,nuclear,493191
2018-10-13,czech_republic,other,16174
2018-10-13,czech_republic,renewable_ex_nuclear,185063
2018-10-13,denmark,fossil,154446
2018-10-13,denmark,renewable_ex_nuclear,261133
2018-10-13,estonia,fossil,107333
2018-10-13,estonia,renewable_ex_nuclear,24130
2018-10-13,finland,fossil,181268
2018-10-13,finland,nuclear,327473
2018-10-13,finland,other,7365
2018-10-13,finland,renewable_ex_nuclear,415904
2018-10-13,france,fossil,685432
2018-10-13,france,nuclear,6035440
2018-10-13,france,renewable_ex_nuclear,1290995
2018-10-13,germany,fossil,4840078.5
2018-10-13,germany,nuclear,1114703.25
2018-10-13,germany,other,54229.25
2018-10-13,germany,renewable_ex_nuclear,3066967.5
2018-10-13,greece,fossil,478195
2018-10-13,greece,renewable_ex_nuclear,201668
2018-10-13,hungary,fossil,218206.5
2018-10-13,hungary,nuclear,274434.5
2018-10-13,hungary,other,10546
2018-10-13,hungary,renewable_ex_nuclear,28565.5
2018-10-13,ireland,fossil,242743
2018-10-13,ireland,other,411
2018-10-13,ireland,renewable_ex_nuclear,96938
2018-10-13,italy,fossil,1855114
2018-10-13,italy,other,959768
2018-10-13,italy,renewable_ex_nuclear,1089572
2018-10-13,latvia,fossil,40846
2018-10-13,latvia,other,11446
2018-10-13,latvia,renewable_ex_nuclear,24644
2018-10-13,lithuania,fossil,4263
2018-10-13,lithuania,other,3147
2018-10-13,lithuania,renewable_ex_nuclear,71690
2018-10-13,luxembourg,fossil,4800.75
2018-10-13,luxembourg,renewable_ex_nuclear,7577.25
2018-10-13,montenegro,fossil,29730
2018-10-13,montenegro,renewable_ex_nuclear,11278
2018-10-13,netherlands,fossil,1222820.25
2018-10-13,netherlands,nuclear,68519.75
2018-10-13,netherlands,other,398692.75
2018-10-13,netherlands,renewable_ex_nuclear,76766
2018-10-13,north_macedonia,fossil,68233
2018-10-13,north_macedonia,renewable_ex_nuclear,8882
2018-10-13,norway,fossil,44719
2018-10-13,norway,other,20586
2018-10-13,norway,renewable_ex_nuclear,2339418
2018-10-13,poland,fossil,2187235
2018-10-13,poland,renewable_ex_nuclear,206400
2018-10-13,portugal,fossil,358721
2018-10-13,portugal,other,16307
2018-10-13,portugal,renewable_ex_nuclear,400291
2018-10-13,romania,fossil,433434
2018-10-13,romania,nuclear,195283
2018-10-13,romania,renewable_ex_nuclear,374244
2018-10-13,serbia,fossil,426782
2018-10-13,serbia,other,8523
2018-10-13,serbia,renewable_ex_nuclear,84345
2018-10-13,slovakia,fossil,69779
2018-10-13,slovakia,nuclear,203493
2018-10-13,slovakia,other,48236
2018-10-13,slovakia,renewable_ex_nuclear,60629
2018-10-13,slovenia,fossil,99675
2018-10-13,slovenia,nuclear,98616
2018-10-13,slovenia,renewable_ex_nuclear,43517
2018-10-13,spain,fossil,1732904
2018-10-13,spain,nuclear,1012726
2018-10-13,spain,other,8792
2018-10-13,spain,renewable_ex_nuclear,1365538
2018-10-13,sweden,nuclear,1184999
2018-10-13,sweden,other,103909
2018-10-13,sweden,renewable_ex_nuclear,1043559
2018-10-13,switzerland,nuclear,300351
2018-10-13,switzerland,renewable_ex_nuclear,242524
2018-10-20,austria,fossil,207759
2018-10-20,austria,other,3168
2018-10-20,austria,renewable_ex_nuclear,663530
2018-10-20,belgium,fossil,591347
2018-10-20,belgium,nuclear,146358
2018-10-20,belgium,other,100323
2018-10-20,belgium,renewable_ex_nuclear,204608
2018-10-20,bosnia_herzegovina,fossil,183847
2018-10-20,bosnia_herzegovina,renewable_ex_nuclear,51446
2018-10-20,bulgaria,fossil,431024
2018-10-20,bulgaria,nuclear,228857
2018-10-20,bulgaria,renewable_ex_nuclear,102852
2018-10-20,czech_republic,fossil,770441
2018-10-20,czech_republic,nuclear,497950
2018-10-20,czech_republic,other,16115
2018-10-20,czech_republic,renewable_ex_nuclear,163278
2018-10-20,denmark,fossil,126404
2018-10-20,denmark,renewable_ex_nuclear,475846
2018-10-20,estonia,fossil,117273
2018-10-20,estonia,renewable_ex_nuclear,24625
2018-10-20,finland,fossil,231409
2018-10-20,finland,nuclear,395860
2018-10-20,finland,other,9498
2018-10-20,finland,renewable_ex_nuclear,380852
2018-10-20,france,fossil,723704
2018-10-20,france,nuclear,6251951
2018-10-20,france,renewable_ex_nuclear,1279115
2018-10-20,germany,fossil,4172546.5
2018-10-20,germany,nuclear,1084859
2018-10-20,germany,other,56600
2018-10-20,germany,renewable_ex_nuclear,4315115.25
2018-10-20,greece,fossil,497508
2018-10-20,greece,renewable_ex_nuclear,166812
2018-10-20,hungary,fossil,178928.25
2018-10-20,hungary,nuclear,212215.75
2018-10-20,hungary,other,9791
2018-10-20,hungary,renewable_ex_nuclear,39836.75
2018-10-20,ireland,fossil,219035.5
2018-10-20,ireland,other,144
2018-10-20,ireland,renewable_ex_nuclear,156609.5
2018-10-20,italy,fossil,1795892
2018-10-20,italy,other,972493
2018-10-20,italy,renewable_ex_nuclear,1217295
2018-10-20,latvia,fossil,15201
2018-10-20,latvia,other,11891
2018-10-20,latvia,renewable_ex_nuclear,20496
2018-10-20,lithuania,fossil,4387
2018-10-20,lithuania,other,2809
2018-10-20,lithuania,renewable_ex_nuclear,71831
2018-10-20,luxembourg,fossil,6055.5
2018-10-20,luxembourg,renewable_ex_nuclear,7095.25
2018-10-20,montenegro,fossil,29255
2018-10-20,montenegro,renewable_ex_nuclear,9562
2018-10-20,netherlands,fossil,1172545.25
2018-10-20,netherlands,nuclear,68608.75
2018-10-20,netherlands,other,406796
2018-10-20,netherlands,renewable_ex_nuclear,135291.75
2018-10-20,north_macedonia,fossil,61070
2018-10-20,north_macedonia,renewable_ex_nuclear,22014
2018-10-20,norway,fossil,51456
2018-10-20,norway,other,24086
2018-10-20,norway,renewable_ex_nuclear,2349157
2018-10-20,poland,fossil,2099509
2018-10-20,poland,renewable_ex_nuclear,437205
2018-10-20,portugal,fossil,409874
2018-10-20,portugal,other,15410
2018-10-20,portugal,renewable_ex_nuclear,341465
2018-10-20,romania,fossil,452852
2018-10-20,romania,nuclear,198850
2018-10-20,romania,renewable_ex_nuclear,385346
2018-10-20,serbia,fossil,434030
2018-10-20,serbia,other,14189
2018-10-20,serbia,renewable_ex_nuclear,94096
2018-10-20,slovakia,fossil,78511
2018-10-20,slovakia,nuclear,204615
2018-10-20,slovakia,other,25818
2018-10-20,slovakia,renewable_ex_nuclear,69313
2018-10-20,slovenia,fossil,95373
2018-10-20,slovenia,nuclear,98420
2018-10-20,slovenia,renewable_ex_nuclear,43098
2018-10-20,spain,fossil,1651839
2018-10-20,spain,nuclear,1014586
2018-10-20,spain,other,8957
2018-10-20,spain,renewable_ex_nuclear,1365682
2018-10-20,sweden,nuclear,1197632
2018-10-20,sweden,other,138634
2018-10-20,sweden,renewable_ex_nuclear,1177709
2018-10-20,switzerland,nuclear,301691
2018-10-20,switzerland,renewable_ex_nuclear,252040
2018-10-27,austria,fossil,218686
2018-10-27,austria,other,3168
2018-10-27,austria,renewable_ex_nuclear,844324.25
2018-10-27,belgium,fossil,668724
2018-10-27,belgium,nuclear,147706
2018-10-27,belgium,other,107279
2018-10-27,belgium,renewable_ex_nuclear,271917
2018-10-27,bosnia_herzegovina,fossil,176651
2018-10-27,bosnia_herzegovina,renewable_ex_nuclear,62939
2018-10-27,bulgaria,fossil,389976
2018-10-27,bulgaria,nuclear,292349
2018-10-27,bulgaria,renewable_ex_nuclear,91156
2018-10-27,czech_republic,fossil,652512
2018-10-27,czech_republic,nuclear,486424
2018-10-27,czech_republic,other,16343
2018-10-27,czech_republic,renewable_ex_nuclear,166360
2018-10-27,denmark,fossil,160591
2018-10-27,denmark,renewable_ex_nuclear,438403
2018-10-27,estonia,fossil,122692
2018-10-27,estonia,renewable_ex_nuclear,31761
2018-10-27,finland,fossil,294162
2018-10-27,finland,nuclear,401215
2018-10-27,finland,other,12037
2018-10-27,finland,renewable_ex_nuclear,426612
2018-10-27,france,fossil,875539
2018-10-27,france,nuclear,6299737
2018-10-27,france,renewable_ex_nuclear,1538783
2018-10-27,germany,fossil,3855052.25
2018-10-27,germany,nuclear,1117416.75
2018-10-27,germany,other,59262
2018-10-27,germany,renewable_ex_nuclear,4424489
2018-10-27,greece,fossil,498476
2018-10-27,greece,renewable_ex_nuclear,145170
2018-10-27,hungary,fossil,165633
2018-10-27,hungary,nuclear,203462.25
2018-10-27,hungary,other,9711.75
2018-10-27,hungary,renewable_ex_nuclear,45138.75
2018-10-27,ireland,fossil,241820.5
2018-10-27,ireland,other,524.5
2018-10-27,ireland,renewable_ex_nuclear,112765.5
2018-10-27,italy,fossil,1597844
2018-10-27,italy,other,915209
2018-10-27,italy,renewable_ex_nuclear,1608322
2018-10-27,latvia,fossil,17731
2018-10-27,latvia,other,12115
2018-10-27,latvia,renewable_ex_nuclear,27363
2018-10-27,lithuania,fossil,4411
2018-10-27,lithuania,other,2754
2018-10-27,lithuania,renewable_ex_nuclear,78007
2018-10-27,luxembourg,fossil,6985.75
2018-10-27,luxembourg,renewable_ex_nuclear,9993.75
2018-10-27,montenegro,fossil,28277
2018-10-27,montenegro,renewable_ex_nuclear,19130
2018-10-27,netherlands,fossil,1194959
2018-10-27,netherlands,nuclear,69078.25
2018-10-27,netherlands,other,419394.75
2018-10-27,netherlands,renewable_ex_nuclear,147275
2018-10-27,north_macedonia,fossil,20023
2018-10-27,north_macedonia,renewable_ex_nuclear,5281
2018-10-27,norway,fossil,51167
2018-10-27,norway,other,21250
2018-10-27,norway,renewable_ex_nuclear,2493085
2018-10-27,poland,fossil,2011590
2018-10-27,poland,renewable_ex_nuclear,448754
2018-10-27,portugal,fossil,414793
2018-10-27,portugal,other,14654
2018-10-27,portugal,renewable_ex_nuclear,497880
2018-10-27,romania,fossil,441058
2018-10-27,romania,nuclear,194595
2018-10-27,romania,renewable_ex_nuclear,303407
2018-10-27,serbia,fossil,432172
2018-10-27,serbia,other,11220
2018-10-27,serbia,renewable_ex_nuclear,83558
2018-10-27,slovakia,fossil,66567
2018-10-27,slovakia,nuclear,206349
2018-10-27,slovakia,other,24617
2018-10-27,slovakia,renewable_ex_nuclear,90683
2018-10-27,slovenia,fossil,78369
2018-10-27,slovenia,nuclear,98092
2018-10-27,slovenia,renewable_ex_nuclear,113376
2018-10-27,spain,fossil,1517405
2018-10-27,spain,nuclear,912005
2018-10-27,spain,other,8914
2018-10-27,spain,renewable_ex_nuclear,1685609
2018-10-27,sweden,nuclear,1152775
